Player,Agents,ACS,K,D,A,KD_DIFF,ADR,HS%,FK,FD,FK_FD_DIFF,match_id,Team_x,Opp_Team_x,rounds_won,rounds_lost,ct_rounds_won,ct_rounds_lost,t_rounds_won,t_rounds_lost,Map,Patch_x,total_rounds,win_rate,KPR,DPR,APR,FKPR,FKWR,FDPR,ct_wr,t_wr,RESULT,2K,3K,4K,5K,1v1,1v2,1v3,1v4,1v5,ECON,PL,DE,Team_y,Opp_Team_y,Patch_y,total_mult_kill,total_clutch,MKPR,CPR,0,astra,breach,brimstone,cypher,jett,killjoy,omen,phoenix,raze,reyna,sage,skye,sova,viper,yoru
Slag,killjoy,125,8,19,5,-11,86.5,31,0,3,-3,14205,Rise,SHK,9,13,4,6,5,7,ASCENT,0.0,22,40.91,0.36,0.86,0.23,0.0,0.0,0.14,40.0,41.67,L,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32,0,0,Rise,SHK,0.0,1.0,0.0,0.05,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
deNaro,sova,337,26,12,12,14,257.0,13,4,1,3,14205,SHK,Rise,13,9,7,5,6,4,ASCENT,0.0,22,59.09,1.18,0.55,0.55,0.18,80.0,0.05,58.33,60.0,W,4,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,108,2,1,SHK,Rise,0.0,8.0,0.0,0.36,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
light,omen,208,17,12,5,5,121.6,28,2,0,2,14205,SHK,Rise,13,9,7,5,6,4,ASCENT,0.0,22,59.09,0.77,0.55,0.23,0.09,100.0,0.0,58.33,60.0,W,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54,4,0,SHK,Rise,0.0,4.0,0.0,0.18,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
fra,killjoy,202,17,17,3,0,121.6,10,1,1,0,14205,SHK,Rise,13,9,7,5,6,4,ASCENT,0.0,22,59.09,0.77,0.77,0.14,0.05,50.0,0.05,58.33,60.0,W,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41,1,0,SHK,Rise,0.0,4.0,0.0,0.18,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
gaabxx,jett,201,16,13,6,3,125.1,17,3,2,1,14205,SHK,Rise,13,9,7,5,6,4,ASCENT,0.0,22,59.09,0.73,0.59,0.27,0.14,60.0,0.09,58.33,60.0,W,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55,0,0,SHK,Rise,0.0,3.0,0.0,0.14,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
prozin,raze,181,14,13,6,1,139.1,17,3,5,-2,14205,SHK,Rise,13,9,7,5,6,4,ASCENT,0.0,22,59.09,0.64,0.59,0.27,0.14,37.5,0.23,58.33,60.0,W,3,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,55,0,1,SHK,Rise,0.0,3.0,1.0,0.14,0.05,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
GuhRVN,astra,278,22,11,5,11,176.9,23,3,0,3,16753,Rise,Vivo,13,10,7,5,6,5,ASCENT,0.0,23,56.52,0.96,0.48,0.22,0.13,100.0,0.0,58.33,54.55,W,6,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,92,8,2,Rise,Vivo,0.0,7.0,1.0,0.3,0.04,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
glym,jett,259,21,17,5,4,138.0,14,6,4,2,16753,Rise,Vivo,13,10,7,5,6,5,ASCENT,0.0,23,56.52,0.91,0.74,0.22,0.26,60.0,0.17,58.33,54.55,W,6,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53,0,0,Rise,Vivo,0.0,6.0,0.0,0.26,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
DmL,phoenix,214,18,16,3,2,131.0,26,3,2,1,16753,Rise,Vivo,13,10,7,5,6,5,ASCENT,0.0,23,56.52,0.78,0.7,0.13,0.13,60.0,0.09,58.33,54.55,W,5,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64,0,0,Rise,Vivo,0.0,6.0,0.0,0.26,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
leonzhet,sova,185,16,17,5,-1,111.3,12,0,0,0,16753,Rise,Vivo,13,10,7,5,6,5,ASCENT,0.0,23,56.52,0.7,0.74,0.22,0.0,0.0,0.0,58.33,54.55,W,2,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,41,0,0,Rise,Vivo,0.0,3.0,1.0,0.13,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Slag,cypher,106,9,16,2,-7,55.9,21,1,4,-3,16753,Rise,Vivo,13,10,7,5,6,5,ASCENT,0.0,23,56.52,0.39,0.7,0.09,0.04,20.0,0.17,58.33,54.55,W,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23,0,0,Rise,Vivo,0.0,1.0,0.0,0.04,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
PryZee,raze,232,19,16,4,3,148.2,23,2,1,1,16753,Vivo,Rise,10,13,5,6,5,7,ASCENT,0.0,23,43.48,0.83,0.7,0.17,0.09,66.67,0.04,45.45,41.67,L,3,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,61,0,1,Vivo,Rise,0.0,5.0,0.0,0.22,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Zap,jett,205,16,21,6,-5,122.3,23,4,6,-2,16753,Vivo,Rise,10,13,5,6,5,7,ASCENT,0.0,23,43.48,0.7,0.91,0.26,0.17,40.0,0.26,45.45,41.67,L,3,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46,1,0,Vivo,Rise,0.0,5.0,0.0,0.22,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Evilkyk,sova,198,15,17,10,-2,129.5,38,0,2,-2,16753,Vivo,Rise,10,13,5,6,5,7,ASCENT,0.0,23,43.48,0.65,0.74,0.43,0.0,0.0,0.09,45.45,41.67,L,3,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,47,2,1,Vivo,Rise,0.0,4.0,0.0,0.17,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Veroneze,cypher,196,15,17,1,-2,110.2,30,2,2,0,16753,Vivo,Rise,10,13,5,6,5,7,ASCENT,0.0,23,43.48,0.65,0.74,0.04,0.09,50.0,0.09,45.45,41.67,L,5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42,0,0,Vivo,Rise,0.0,5.0,0.0,0.22,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Maverick,omen,147,12,15,8,-3,178.5,38,2,2,0,16753,Vivo,Rise,10,13,5,6,5,7,ASCENT,0.0,23,43.48,0.52,0.65,0.35,0.09,50.0,0.09,45.45,41.67,L,2,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,70,3,0,Vivo,Rise,0.0,3.0,0.0,0.13,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Slag,viper,274,21,17,5,4,180.3,28,4,1,3,16753,Rise,Vivo,10,13,6,5,4,8,ICEBOX,0.0,23,43.48,0.91,0.74,0.22,0.17,80.0,0.04,54.55,33.33,L,4,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63,0,0,Rise,Vivo,0.0,5.0,0.0,0.22,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
DmL,omen,245,19,17,4,2,139.3,27,4,5,-1,16753,Rise,Vivo,10,13,6,5,4,8,ICEBOX,0.0,23,43.48,0.83,0.74,0.17,0.17,44.44,0.22,54.55,33.33,L,1,0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,56,2,1,Rise,Vivo,0.0,3.0,0.0,0.13,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
GuhRVN,killjoy,201,16,16,3,0,118.0,17,1,2,-1,16753,Rise,Vivo,10,13,6,5,4,8,ICEBOX,0.0,23,43.48,0.7,0.7,0.13,0.04,33.33,0.09,54.55,33.33,L,3,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,47,2,0,Rise,Vivo,0.0,4.0,0.0,0.17,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
glym,jett,186,15,21,2,-6,113.2,20,4,1,3,16753,Rise,Vivo,10,13,6,5,4,8,ICEBOX,0.0,23,43.48,0.65,0.91,0.09,0.17,80.0,0.04,54.55,33.33,L,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44,6,1,Rise,Vivo,0.0,4.0,0.0,0.17,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
leonzhet,sova,140,13,12,4,1,88.9,16,1,0,1,16753,Rise,Vivo,10,13,6,5,4,8,ICEBOX,0.0,23,43.48,0.57,0.52,0.17,0.04,100.0,0.0,54.55,33.33,L,4,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,36,1,2,Rise,Vivo,0.0,4.0,1.0,0.17,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Zap,jett,271,22,16,5,6,153.1,17,2,4,-2,16753,Vivo,Rise,13,10,8,4,5,6,ICEBOX,0.0,23,56.52,0.96,0.7,0.22,0.09,33.33,0.17,66.67,45.45,W,2,2,1.0,0.0,0.0,0.0,2.0,0.0,0.0,69,0,2,Vivo,Rise,0.0,5.0,2.0,0.22,0.09,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Maverick,omen,263,19,17,4,2,157.8,13,1,3,-2,16753,Vivo,Rise,13,10,8,4,5,6,ICEBOX,0.0,23,56.52,0.83,0.74,0.17,0.04,25.0,0.13,66.67,45.45,W,4,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59,2,0,Vivo,Rise,0.0,6.0,0.0,0.26,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
PryZee,raze,189,15,20,3,-5,113.9,13,3,2,1,16753,Vivo,Rise,13,10,8,4,5,6,ICEBOX,0.0,23,56.52,0.65,0.87,0.13,0.13,60.0,0.09,66.67,45.45,W,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41,0,0,Vivo,Rise,0.0,3.0,0.0,0.13,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Veroneze,sage,177,16,15,8,1,95.5,36,3,2,1,16753,Vivo,Rise,13,10,8,4,5,6,ICEBOX,0.0,23,56.52,0.7,0.65,0.35,0.13,60.0,0.09,66.67,45.45,W,3,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,39,6,1,Vivo,Rise,0.0,4.0,1.0,0.17,0.04,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Evilkyk,sova,127,11,16,6,-5,73.9,13,0,3,-3,16753,Vivo,Rise,13,10,8,4,5,6,ICEBOX,0.0,23,56.52,0.48,0.7,0.26,0.0,0.0,0.13,66.67,45.45,W,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33,1,4,Vivo,Rise,0.0,4.0,0.0,0.17,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
DmL,reyna,264,23,13,4,10,150.4,21,4,2,2,16753,Rise,Vivo,13,9,7,5,6,4,BIND,0.0,22,59.09,1.05,0.59,0.18,0.18,66.67,0.09,58.33,60.0,W,4,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60,1,1,Rise,Vivo,0.0,7.0,0.0,0.32,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
leonzhet,sova,242,20,13,5,7,130.6,9,1,1,0,16753,Rise,Vivo,13,9,7,5,6,4,BIND,0.0,22,59.09,0.91,0.59,0.23,0.05,50.0,0.05,58.33,60.0,W,5,0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,51,0,1,Rise,Vivo,0.0,5.0,2.0,0.23,0.09,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
GuhRVN,omen,194,13,12,7,1,125.0,19,1,1,0,16753,Rise,Vivo,13,9,7,5,6,4,BIND,0.0,22,59.09,0.59,0.55,0.32,0.05,50.0,0.05,58.33,60.0,W,4,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,48,6,0,Rise,Vivo,0.0,4.0,1.0,0.18,0.05,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
glym,jett,189,15,16,5,-1,118.4,20,4,3,1,16753,Rise,Vivo,13,9,7,5,6,4,BIND,0.0,22,59.09,0.68,0.73,0.23,0.18,57.14,0.14,58.33,60.0,W,2,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,44,1,1,Rise,Vivo,0.0,4.0,1.0,0.18,0.05,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Slag,cypher,151,13,16,4,-3,87.6,24,2,3,-1,16753,Rise,Vivo,13,9,7,5,6,4,BIND,0.0,22,59.09,0.59,0.73,0.18,0.09,40.0,0.14,58.33,60.0,W,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28,0,0,Rise,Vivo,0.0,4.0,0.0,0.18,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Maverick,omen,250,18,16,4,2,165.4,29,6,3,3,16753,Vivo,Rise,9,13,4,6,5,7,BIND,0.0,22,40.91,0.82,0.73,0.18,0.27,66.67,0.14,40.0,41.67,L,3,2,0.0,0.0,2.0,0.0,0.0,0.0,0.0,74,5,1,Vivo,Rise,0.0,5.0,2.0,0.23,0.09,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Veroneze,cypher,231,18,17,8,1,148.5,28,1,1,0,16753,Vivo,Rise,9,13,4,6,5,7,BIND,0.0,22,40.91,0.82,0.77,0.36,0.05,50.0,0.05,40.0,41.67,L,4,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61,1,0,Vivo,Rise,0.0,5.0,0.0,0.23,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Zap,jett,180,14,15,1,-1,100.0,11,0,3,-3,16753,Vivo,Rise,9,13,4,6,5,7,BIND,0.0,22,40.91,0.64,0.68,0.05,0.0,0.0,0.14,40.0,41.67,L,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52,1,1,Vivo,Rise,0.0,4.0,0.0,0.18,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Evilkyk,sova,148,11,17,6,-6,88.4,24,1,1,0,16753,Vivo,Rise,9,13,4,6,5,7,BIND,0.0,22,40.91,0.5,0.77,0.27,0.05,50.0,0.05,40.0,41.67,L,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36,0,0,Vivo,Rise,0.0,2.0,0.0,0.09,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
PryZee,raze,137,9,19,5,-10,108.6,21,2,4,-2,16753,Vivo,Rise,9,13,4,6,5,7,BIND,0.0,22,40.91,0.41,0.86,0.23,0.09,33.33,0.18,40.0,41.67,L,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39,1,0,Vivo,Rise,0.0,1.0,0.0,0.05,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
bezn1,jett,404,21,6,1,15,225.5,23,5,0,5,17772,Rise,Grif,13,0,12,0,1,0,ICEBOX,0.0,13,100.0,1.62,0.46,0.08,0.38,100.0,0.0,100.0,100.0,W,1,3,0.0,1.0,0.0,0.0,1.0,0.0,0.0,154,0,1,Rise,Grif,2.08,5.0,1.0,0.38,0.08,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
leonzhet,sova,340,14,8,8,6,235.2,20,1,1,0,17772,Rise,Grif,13,0,12,0,1,0,ICEBOX,0.0,13,100.0,1.08,0.62,0.62,0.08,50.0,0.08,100.0,100.0,W,4,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98,0,0,Rise,Grif,2.08,5.0,0.0,0.38,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
GuhRVN,killjoy,190,11,1,2,10,113.9,24,0,0,0,17772,Rise,Grif,13,0,12,0,1,0,ICEBOX,0.0,13,100.0,0.85,0.08,0.15,0.0,0.0,0.0,100.0,100.0,W,3,0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,77,0,1,Rise,Grif,2.08,3.0,2.0,0.23,0.15,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Slag,viper,189,8,9,3,-1,106.4,17,3,1,2,17772,Rise,Grif,13,0,12,0,1,0,ICEBOX,0.0,13,100.0,0.62,0.69,0.23,0.23,75.0,0.08,100.0,100.0,W,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39,0,0,Rise,Grif,2.08,2.0,0.0,0.15,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
DmL,omen,176,9,8,2,1,92.0,17,2,0,2,17772,Rise,Grif,13,0,12,0,1,0,ICEBOX,0.0,13,100.0,0.69,0.62,0.15,0.15,100.0,0.0,100.0,100.0,W,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38,1,0,Rise,Grif,2.08,2.0,0.0,0.15,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Hagon,sova,171,7,12,0,-5,95.5,24,0,0,0,17772,Grif,Rise,0,13,0,1,0,12,ICEBOX,0.0,13,0.0,0.54,0.92,0.0,0.0,0.0,0.0,0.0,0.0,L,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41,1,0,Grif,Rise,2.08,2.0,0.0,0.15,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
nunzera,reyna,163,7,12,1,-5,92.2,50,0,3,-3,17772,Grif,Rise,0,13,0,1,0,12,ICEBOX,0.0,13,0.0,0.54,0.92,0.08,0.0,0.0,0.23,0.0,0.0,L,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39,0,0,Grif,Rise,2.08,2.0,0.0,0.15,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Loiro,viper,154,6,13,1,-7,122.8,32,0,1,-1,17772,Grif,Rise,0,13,0,1,0,12,ICEBOX,0.0,13,0.0,0.46,1.0,0.08,0.0,0.0,0.08,0.0,0.0,L,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49,1,0,Grif,Rise,2.08,1.0,0.0,0.08,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Braulino,jett,143,6,13,0,-7,81.3,43,1,6,-5,17772,Grif,Rise,0,13,0,1,0,12,ICEBOX,0.0,13,0.0,0.46,1.0,0.0,0.08,14.29,0.46,0.0,0.0,L,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32,0,0,Grif,Rise,2.08,1.0,0.0,0.08,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
neG,killjoy,140,6,13,0,-7,69.6,10,1,1,0,17772,Grif,Rise,0,13,0,1,0,12,ICEBOX,0.0,13,0.0,0.46,1.0,0.0,0.08,50.0,0.08,0.0,0.0,L,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28,0,0,Grif,Rise,2.08,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Slag,viper,172,10,15,3,-5,114.1,33,2,5,-3,16839,Rise,ex-B,3,13,0,4,3,9,HAVEN,0.0,16,18.75,0.62,0.94,0.19,0.12,28.57,0.31,0.0,25.0,L,2,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,45,3,0,Rise,ex-B,0.0,3.0,1.0,0.19,0.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
GuhRVN,astra,163,9,15,3,-6,108.0,20,1,2,-1,16839,Rise,ex-B,3,13,0,4,3,9,HAVEN,0.0,16,18.75,0.56,0.94,0.19,0.06,33.33,0.12,0.0,25.0,L,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46,0,0,Rise,ex-B,0.0,2.0,0.0,0.12,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bezn1,jett,158,8,15,3,-7,106.1,9,2,0,2,16839,Rise,ex-B,3,13,0,4,3,9,HAVEN,0.0,16,18.75,0.5,0.94,0.19,0.12,100.0,0.0,0.0,25.0,L,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40,2,0,Rise,ex-B,0.0,1.0,0.0,0.06,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
leonzhet,sova,142,7,15,5,-8,93.9,13,1,1,0,16839,Rise,ex-B,3,13,0,4,3,9,HAVEN,0.0,16,18.75,0.44,0.94,0.31,0.06,50.0,0.06,0.0,25.0,L,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37,2,0,Rise,ex-B,0.0,1.0,0.0,0.06,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
DmL,yoru,133,7,15,4,-8,69.4,28,1,1,0,16839,Rise,ex-B,3,13,0,4,3,9,HAVEN,0.0,16,18.75,0.44,0.94,0.25,0.06,50.0,0.06,0.0,25.0,L,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30,1,0,Rise,ex-B,0.0,2.0,0.0,0.12,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
fuzari,cypher,310,19,6,7,13,187.7,39,1,0,1,16839,ex-B,Rise,13,3,9,3,4,0,HAVEN,0.0,16,81.25,1.19,0.38,0.44,0.06,100.0,0.0,75.0,100.0,W,4,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77,1,0,ex-B,Rise,0.0,5.0,0.0,0.31,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
v1nny,sova,256,15,6,8,9,164.2,24,1,1,0,16839,ex-B,Rise,13,3,9,3,4,0,HAVEN,0.0,16,81.25,0.94,0.38,0.5,0.06,50.0,0.06,75.0,100.0,W,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77,1,3,ex-B,Rise,0.0,3.0,0.0,0.19,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
chase,raze,231,12,8,6,4,134.9,12,2,1,1,16839,ex-B,Rise,13,3,9,3,4,0,HAVEN,0.0,16,81.25,0.75,0.5,0.38,0.12,66.67,0.06,75.0,100.0,W,2,0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,61,0,1,ex-B,Rise,0.0,3.0,1.0,0.19,0.06,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Mazin,omen,230,14,10,3,4,137.5,33,2,2,0,16839,ex-B,Rise,13,3,9,3,4,0,HAVEN,0.0,16,81.25,0.88,0.62,0.19,0.12,50.0,0.12,75.0,100.0,W,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53,1,1,ex-B,Rise,0.0,4.0,0.0,0.25,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
dgzin,jett,215,15,11,1,4,122.7,25,3,3,0,16839,ex-B,Rise,13,3,9,3,4,0,HAVEN,0.0,16,81.25,0.94,0.69,0.06,0.19,50.0,0.19,75.0,100.0,W,5,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46,0,0,ex-B,Rise,0.0,6.0,0.0,0.38,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
pollo,phoenix,309,22,16,6,6,184.2,22,3,2,1,22675,Rise,DG,13,8,8,1,5,7,BIND,0.0,21,61.9,1.05,0.76,0.29,0.14,60.0,0.1,88.89,41.67,W,6,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,67,1,0,Rise,DG,0.0,8.0,0.0,0.38,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
leonzhet,sova,231,18,11,7,7,161.5,29,3,2,1,22675,Rise,DG,13,8,8,1,5,7,BIND,0.0,21,61.9,0.86,0.52,0.33,0.14,60.0,0.1,88.89,41.67,W,1,2,0.0,0.0,0.0,1.0,0.0,0.0,0.0,78,4,1,Rise,DG,0.0,3.0,1.0,0.14,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
GuhRVN,astra,201,15,13,3,2,118.3,23,0,1,-1,22675,Rise,DG,13,8,8,1,5,7,BIND,0.0,21,61.9,0.71,0.62,0.14,0.0,0.0,0.05,88.89,41.67,W,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46,1,1,Rise,DG,0.0,3.0,0.0,0.14,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bezn1,raze,184,12,16,6,-4,104.0,7,4,5,-1,22675,Rise,DG,13,8,8,1,5,7,BIND,0.0,21,61.9,0.57,0.76,0.29,0.19,44.44,0.24,88.89,41.67,W,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38,1,0,Rise,DG,0.0,2.0,0.0,0.1,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
dragonite,viper,173,14,14,4,0,103.2,17,1,0,1,22675,Rise,DG,13,8,8,1,5,7,BIND,0.0,21,61.9,0.67,0.67,0.19,0.05,100.0,0.0,88.89,41.67,W,3,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,42,0,1,Rise,DG,0.0,4.0,0.0,0.19,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Plato,astra,254,20,15,1,5,147.4,21,1,2,-1,22675,DG,Rise,8,13,7,5,1,8,BIND,0.0,21,38.1,0.95,0.71,0.05,0.05,33.33,0.1,58.33,11.11,L,4,1,1.0,0.0,0.0,2.0,0.0,0.0,0.0,58,1,1,DG,Rise,0.0,6.0,2.0,0.29,0.1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sh0qqz,raze,211,16,17,2,-1,136.7,20,1,4,-3,22675,DG,Rise,8,13,7,5,1,8,BIND,0.0,21,38.1,0.76,0.81,0.1,0.05,20.0,0.19,58.33,11.11,L,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51,0,1,DG,Rise,0.0,3.0,0.0,0.14,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
soyer,skye,195,15,18,3,-3,126.5,20,4,2,2,22675,DG,Rise,8,13,7,5,1,8,BIND,0.0,21,38.1,0.71,0.86,0.14,0.19,66.67,0.1,58.33,11.11,L,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45,2,0,DG,Rise,0.0,4.0,0.0,0.19,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
nand0,cypher,187,12,16,5,-4,114.0,32,4,3,1,22675,DG,Rise,8,13,7,5,1,8,BIND,0.0,21,38.1,0.57,0.76,0.24,0.19,57.14,0.14,58.33,11.11,L,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46,1,0,DG,Rise,0.0,2.0,0.0,0.1,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
lucaoAV,sova,142,7,16,6,-9,123.0,37,0,0,0,22675,DG,Rise,8,13,7,5,1,8,BIND,0.0,21,38.1,0.33,0.76,0.29,0.0,0.0,0.0,58.33,11.11,L,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50,0,1,DG,Rise,0.0,1.0,0.0,0.05,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Veroneze,reyna,256,20,18,6,2,160.7,17,5,4,1,9099,Vivo,SLK,11,13,9,3,2,10,ASCENT,0.0,24,45.83,0.83,0.75,0.25,0.21,55.56,0.17,75.0,16.67,L,5,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,67,0,1,Vivo,SLK,2.01,7.0,1.0,0.29,0.04,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
