Team_x,match_id,Map,ACS,K,D,A,KD_DIFF,ADR,HS%,ECON,FK,FD,KPR,DPR,APR,FKPR,FDPR,2K,3K,4K,5K,1v1,1v2,1v3,1v4,1v5,PL,DE,total_mult_kill,MKPR,total_clutch,CPR,jett,raze,phoenix,reyna,yoru,omen,brimstone,viper,cypher,sage,killjoy,breach,sova,skye,Opp_Team_x,rounds_won,rounds_lost,ct_rounds_won,ct_rounds_lost,t_rounds_won,t_rounds_lost,Patch_x,total_rounds,win_rate,ct_wr,t_wr,RESULT,Team,Pistol_W,Pistol_P,Pistol_WR,Eco_0_5_P,Eco_0_5_W,Eco_0_5_WR,Semi_Eco_5_10_P,Semi_Eco_5_10_W,Semi_Eco_5_10_WR,Semi_Buy_10_20_P,Semi_Buy_10_20_W,Semi_Buy_10_20_WR,Full_Buy_20_P,Full_Buy_20_W,Full_Buy_20_WR,Opp_team,Num_maps,Patch
Sharks,9330,BIND,248.6,14.6,8.0,6.6,6.6,150.72,24.2,68.2,12,4,4.56,2.49,2.06,0.74,0.24,16,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4,7,19.0,1.19,0.0,0.0,1,1,0,0,0,1,0,0,0,0,1,0,1,0,fave,13,3,11,1,2,2,2.01,16,81.25,91.67,50.0,W,Sharks,1,2,50.0,2,1,50.0,1,1,100.0,2,1,50.0,11,10,91.0,favela aimers,1.0,2.01
Sharks,9330,HAVEN,211.8,17.4,16.8,8.0,0.6,134.2,21.8,57.2,9,15,3.62,3.5,1.6800000000000002,0.36999999999999994,0.62,8,6,2.0,0.0,1.0,1.0,0.0,0.0,0.0,11,2,16.0,0.66,2.0,0.08,1,0,1,0,0,1,0,0,1,0,0,0,1,0,fave,13,11,4,8,9,3,2.01,24,54.17,33.33,75.0,W,Sharks,1,2,50.0,3,1,33.0,4,2,50.0,1,1,100.0,16,9,56.0,favela aimers,1.0,2.01
Sharks,9425,ASCENT,188.6,11.0,16.0,3.0,-5.0,134.72,21.8,56.0,6,12,3.06,4.44,0.83,0.34,0.67,11,2,1.0,0.0,3.0,0.0,0.0,0.0,0.0,8,1,14.0,0.78,3.0,0.16999999999999998,1,1,0,0,0,1,0,0,0,0,1,0,1,0,VKS,5,13,1,5,4,8,2.01,18,27.78,16.67,33.33,L,Sharks,0,2,0.0,4,0,0.0,2,0,0.0,5,2,40.0,7,3,43.0,VKS,1.0,2.01
Sharks,9425,BIND,182.0,12.6,16.6,3.6,-4.0,127.82,26.4,52.8,8,12,3.1500000000000004,4.15,0.9,0.4,0.6000000000000001,11,4,0.0,1.0,1.0,1.0,0.0,0.0,0.0,3,2,16.0,0.7999999999999999,2.0,0.1,0,1,1,0,0,1,0,0,0,0,1,0,1,0,VKS,7,13,4,8,3,5,2.01,20,35.0,33.33,37.5,L,Sharks,1,2,50.0,4,1,25.0,3,1,33.0,3,2,67.0,10,3,30.0,VKS,1.0,2.01
Sharks,9427,BIND,197.0,20.8,21.6,6.4,-0.8,124.92,16.0,40.2,17,13,3.4699999999999998,3.61,1.07,0.5800000000000001,0.44000000000000006,18,5,0.0,0.0,1.0,1.0,0.0,0.0,0.0,9,3,23.0,0.76,2.0,0.06,1,1,0,0,0,1,0,0,0,0,1,0,1,0,IMP,14,16,6,6,6,6,2.01,30,46.67,50.0,50.0,L,Sharks,2,2,100.0,2,2,100.0,1,0,0.0,10,6,60.0,17,6,35.0,IMP,1.0,2.01
Sharks,9427,HAVEN,205.8,19.4,20.2,7.4,-0.8,137.32,22.0,49.0,15,13,3.4699999999999998,3.6,1.3299999999999998,0.54,0.47000000000000003,14,9,1.0,0.0,2.0,0.0,0.0,0.0,0.0,9,6,24.0,0.8500000000000001,2.0,0.08,1,0,1,0,0,1,0,0,1,0,0,0,1,0,IMP,13,15,6,6,6,6,2.01,28,46.43,50.0,50.0,L,Sharks,2,2,100.0,3,2,67.0,2,1,50.0,7,5,71.0,16,5,31.0,IMP,1.0,2.01
Sharks,10286,BIND,170.4,8.4,13.4,2.8,-5.0,106.52,23.0,42.6,7,8,2.8099999999999996,4.47,0.93,0.47000000000000003,0.54,10,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,10.0,0.66,0.0,0.0,1,1,0,0,0,1,0,0,0,0,1,0,1,0,IMP,2,13,2,10,0,3,2.02,15,13.33,16.67,0.0,L,Sharks,1,2,50.0,2,1,50.0,3,0,0.0,6,1,17.0,4,0,0.0,IMP,1.0,2.02
Sharks,10305,HAVEN,237.0,15.6,12.6,8.0,3.0,137.74,17.6,58.6,8,11,4.11,3.31,2.1,0.42,0.58,17,6,0.0,0.0,3.0,0.0,0.0,0.0,0.0,10,5,23.0,1.21,3.0,0.16,1,0,1,0,0,1,0,0,1,0,0,0,1,0,Vivo,13,6,5,2,8,4,2.02,19,68.42,71.43,66.67,W,Sharks,1,2,50.0,3,1,33.0,1,0,0.0,2,0,0.0,13,12,92.0,Vivo Keyd,1.0,2.02
Sharks,10307,ASCENT,207.2,15.8,12.2,5.2,3.6,149.54,17.6,65.4,16,6,3.59,2.7700000000000005,1.18,0.7400000000000001,0.27999999999999997,11,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,0,18.0,0.8099999999999999,0.0,0.0,1,1,0,0,0,1,0,0,0,0,1,0,1,0,IMP,13,9,5,5,8,4,2.02,22,59.09,50.0,66.67,W,Sharks,1,2,50.0,2,1,50.0,4,1,25.0,2,1,50.0,14,10,71.0,IMP,1.0,2.02
Sharks,10307,BIND,211.8,16.8,13.8,4.0,3.0,130.14,28.0,55.4,14,9,3.65,3.01,0.8600000000000001,0.6000000000000001,0.38999999999999996,18,6,0.0,0.0,1.0,0.0,0.0,0.0,0.0,10,1,24.0,1.04,1.0,0.04,1,1,0,0,0,1,0,0,1,0,0,0,1,0,IMP,13,10,4,8,9,2,2.02,23,56.52,33.33,81.82,W,Sharks,1,2,50.0,3,1,33.0,2,0,0.0,2,1,50.0,16,11,69.0,IMP,1.0,2.02
Sharks,10320,BIND,219.4,19.4,17.2,8.2,2.2,136.92,22.2,51.8,14,12,3.73,3.31,1.5799999999999998,0.55,0.47000000000000003,18,7,2.0,0.0,0.0,0.0,1.0,0.0,0.0,8,4,27.0,1.03,1.0,0.04,1,1,0,0,0,1,0,0,1,0,0,0,1,0,HAVAN,14,12,9,3,3,9,2.02,26,53.85,75.0,25.0,W,Sharks,0,2,0.0,4,0,0.0,1,0,0.0,4,1,25.0,17,13,76.0,HAVAN,1.0,2.02
Sharks,10320,HAVEN,240.8,17.2,13.4,7.2,3.8,145.6,22.8,56.8,13,7,4.3,3.3499999999999996,1.8000000000000003,0.6500000000000001,0.35,13,6,1.0,0.0,0.0,0.0,1.0,0.0,0.0,10,5,20.0,1.0,1.0,0.05,1,0,1,0,0,1,0,0,1,0,0,0,1,0,HAVAN,13,7,6,2,7,5,2.02,20,65.0,75.0,58.33,W,Sharks,1,2,50.0,3,2,67.0,0,0,0.0,5,4,80.0,12,7,58.0,HAVAN,1.0,2.02
Sharks,10321,ASCENT,213.4,17.6,16.0,8.2,1.6,129.0,20.6,49.2,15,9,3.67,3.3400000000000003,1.72,0.62,0.36,20,3,0.0,0.0,2.0,1.0,0.0,0.0,0.0,9,2,23.0,0.95,3.0,0.12,1,1,0,0,0,1,0,0,0,0,1,0,1,0,GL,13,11,7,5,6,6,2.02,24,54.17,58.33,50.0,W,Sharks,1,2,50.0,3,1,33.0,1,0,0.0,3,2,67.0,17,10,59.0,GL,1.0,2.02
Sharks,10321,BIND,239.8,16.0,11.2,6.8,4.8,151.06,23.6,59.0,12,6,4.44,3.12,1.88,0.67,0.34,15,4,0.0,0.0,2.0,1.0,0.0,0.0,0.0,4,3,19.0,1.06,3.0,0.16999999999999998,1,1,0,0,0,1,0,0,1,0,0,0,1,0,GL,13,5,8,4,5,1,2.02,18,72.22,66.67,83.33,W,Sharks,2,2,100.0,3,2,67.0,0,0,0.0,6,6,100.0,9,5,56.0,GL,1.0,2.02
Sharks,11583,BIND,206.6,17.4,16.4,7.2,1.0,123.5,17.2,51.2,8,16,3.63,3.41,1.49,0.33,0.66,17,5,0.0,0.0,1.0,0.0,1.0,0.0,0.0,12,1,22.0,0.92,2.0,0.08,1,1,0,0,0,1,0,0,1,0,0,0,1,0,Inga,13,11,5,7,8,4,2.03,24,54.17,41.67,66.67,W,Sharks,0,2,0.0,4,0,0.0,2,1,50.0,1,0,0.0,17,12,71.0,Ingaming,1.0,2.03
Sharks,11583,HAVEN,196.0,15.0,16.0,7.4,-1.0,121.34,22.6,52.4,13,10,3.2699999999999996,3.4800000000000004,1.5999999999999996,0.56,0.43000000000000005,17,3,0.0,0.0,2.0,0.0,0.0,0.0,0.0,8,5,20.0,0.87,2.0,0.09,1,0,1,0,0,1,0,0,1,0,0,0,1,0,Inga,13,10,7,5,6,5,2.03,23,56.52,58.33,54.55,W,Sharks,0,2,0.0,5,0,0.0,1,1,100.0,1,0,0.0,16,12,75.0,Ingaming,1.0,2.03
Sharks,11588,ASCENT,243.4,15.2,8.2,6.8,7.0,140.5,13.8,57.8,12,5,4.48,2.41,2.0,0.71,0.3,14,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,3,21.0,1.23,0.0,0.0,1,1,0,0,0,1,0,0,0,0,1,0,1,0,JAG,13,4,9,3,4,1,2.03,17,76.47,75.0,80.0,W,Sharks,2,2,100.0,2,2,100.0,0,0,0.0,3,2,67.0,12,9,75.0,JAG,1.0,2.03
Sharks,11588,HAVEN,230.8,15.2,9.8,7.0,5.4,139.58,23.4,59.4,10,8,4.2299999999999995,2.73,1.9500000000000002,0.56,0.45,15,4,1.0,0.0,2.0,0.0,0.0,0.0,0.0,11,2,20.0,1.11,2.0,0.11,1,0,1,0,0,1,0,0,1,0,0,0,1,0,JAG,13,5,6,0,7,5,2.03,18,72.22,100.0,58.33,W,Sharks,2,2,100.0,2,2,100.0,1,0,0.0,4,3,75.0,11,8,73.0,JAG,1.0,2.03
Sharks,12075,HAVEN,224.2,17.2,12.2,5.8,5.0,130.32,29.6,55.6,13,8,4.08,2.9,1.3900000000000001,0.62,0.39,15,6,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5,3,22.0,1.05,0.0,0.0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,B4,13,8,7,5,6,3,2.03,21,61.9,58.33,66.67,W,Sharks,2,2,100.0,2,2,100.0,2,0,0.0,6,4,67.0,11,7,64.0,B4,1.0,2.03
Sharks,12079,ASCENT,215.4,14.0,10.2,5.0,3.8,137.62,29.4,63.0,14,5,3.6799999999999997,2.6900000000000004,1.33,0.73,0.26,15,1,3.0,1.0,0.0,1.0,0.0,0.0,0.0,7,3,20.0,1.06,1.0,0.05,1,1,0,0,0,1,0,0,0,0,1,0,1,0,DLWZK,13,6,7,5,6,1,2.03,19,68.42,58.33,85.71,W,Sharks,1,2,50.0,3,1,33.0,1,0,0.0,2,1,50.0,13,11,85.0,DLWZK,1.0,2.03
Sharks,12079,HAVEN,196.4,18.8,19.2,8.0,-0.4,131.4,23.0,47.2,14,14,3.36,3.4200000000000004,1.44,0.51,0.5,22,5,0.0,0.0,1.0,4.0,0.0,0.0,0.0,9,6,27.0,0.96,5.0,0.19,1,0,1,0,0,1,0,0,1,0,0,0,1,0,DLWZK,15,13,5,7,7,5,2.03,28,53.57,41.67,58.33,W,Sharks,1,2,50.0,4,2,50.0,2,1,50.0,4,1,25.0,18,11,61.0,DLWZK,1.0,2.03
VKS,2705,HAVEN,204.4,19.4,18.0,6.6,1.4,131.62,24.8,47.2,12,16,3.46,3.2100000000000004,1.17,0.43,0.58,17,5,1.0,0.0,0.0,1.0,0.0,0.0,0.0,9,4,23.0,0.8200000000000001,1.0,0.04,1,0,0,0,0,1,0,0,1,0,0,1,1,0,HAVAN,13,15,7,5,5,7,1.07,28,46.43,58.33,41.67,L,VKS,2,2,100.0,2,2,100.0,0,0,0.0,6,5,83.0,20,6,30.0,HAVAN,1.0,1.07
VKS,2737,HAVEN,192.4,14.2,16.2,6.2,-2.0,120.58,24.2,47.8,9,13,3.22,3.68,1.4100000000000001,0.42000000000000004,0.6000000000000001,13,2,1.0,0.0,2.0,0.0,1.0,0.0,0.0,9,1,16.0,0.7300000000000001,3.0,0.15000000000000002,1,0,0,0,0,1,0,0,1,0,0,1,1,0,GL,9,13,2,8,7,5,1.07,22,40.91,20.0,58.33,L,VKS,1,2,50.0,3,1,33.0,2,0,0.0,5,3,60.0,12,5,42.0,GL,1.0,1.07
VKS,2940,ASCENT,178.6,13.2,15.6,4.2,-2.4,107.04,19.4,41.8,9,12,3.15,3.71,1.01,0.44000000000000006,0.5800000000000001,12,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,6,3,14.0,0.6600000000000001,1.0,0.05,1,0,1,0,0,1,0,0,0,0,1,0,1,0,GL,8,13,4,5,4,8,1.08,21,38.1,44.44,33.33,L,VKS,1,2,50.0,3,1,33.0,2,0,0.0,3,1,33.0,13,6,46.0,GL,1.0,1.08
VKS,3059,ASCENT,173.8,12.8,16.6,4.2,-3.8,120.2,19.2,49.4,9,13,2.91,3.77,0.96,0.41,0.6000000000000001,8,6,0.0,0.0,0.0,1.0,1.0,0.0,0.0,6,1,14.0,0.6399999999999999,2.0,0.1,1,0,1,0,0,1,0,0,0,0,1,0,1,0,HAVAN,9,13,3,9,6,4,1.08,22,40.91,25.0,60.0,L,VKS,0,2,0.0,4,0,0.0,1,0,0.0,3,2,67.0,14,7,50.0,HAVAN,1.0,1.08
VKS,4620,ASCENT,152.2,11.4,15.6,4.4,-4.2,132.14,18.4,53.8,6,17,2.48,3.3899999999999997,0.96,0.26,0.7400000000000001,16,1,1.0,0.0,2.0,1.0,0.0,0.0,0.0,6,2,18.0,0.78,3.0,0.12,1,0,0,0,0,1,0,0,1,0,0,1,1,0,Mix,10,13,4,8,6,5,1.1,23,43.48,33.33,54.55,L,VKS,1,2,50.0,3,1,33.0,0,0,0.0,5,2,40.0,15,7,47.0,Mix,1.0,1.1
VKS,4906,HAVEN,158.8,9.2,15.6,4.0,-6.4,99.2,21.6,40.0,7,11,2.5500000000000003,4.33,1.12,0.39,0.6200000000000001,11,0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,9,0,12.0,0.6800000000000002,2.0,0.12,1,0,0,0,0,1,0,0,1,0,0,1,1,0,Mix,5,13,1,5,4,8,1.11,18,27.78,16.67,33.33,L,VKS,0,2,0.0,3,0,0.0,3,1,33.0,3,1,33.0,9,3,33.0,Mix,1.0,1.11
VKS,5996,BIND,208.2,20.0,20.8,5.0,-0.8,141.62,21.2,50.2,15,13,3.57,3.72,0.9000000000000001,0.54,0.47000000000000003,22,4,1.0,0.0,1.0,0.0,0.0,0.0,0.0,10,2,27.0,0.96,1.0,0.04,1,1,0,0,0,1,0,0,1,0,0,0,1,0,HAVAN,13,15,7,5,5,7,1.12,28,46.43,58.33,41.67,L,VKS,1,2,50.0,2,1,50.0,3,1,33.0,3,1,33.0,20,10,50.0,HAVAN,1.0,1.12
VKS,5998,HAVEN,221.8,20.4,15.8,5.4,4.6,146.44,20.6,60.4,15,11,3.92,3.0500000000000003,1.04,0.5800000000000001,0.43,15,3,4.0,0.0,2.0,1.0,0.0,0.0,0.0,10,1,22.0,0.8499999999999999,3.0,0.12,1,1,0,0,0,1,0,0,1,0,0,0,1,0,BD,14,12,5,7,7,5,1.12,26,53.85,41.67,58.33,W,VKS,0,2,0.0,3,0,0.0,4,2,50.0,1,1,100.0,18,11,61.0,BD,1.0,1.12
VKS,6002,ASCENT,47.0,12.0,16.4,4.8,-4.4,22.28,22.6,42.2,2,3,3.0000000000000004,4.1,1.2000000000000002,0.1,0.15000000000000002,4,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3,0,4.0,0.2,1.0,0.05,1,1,0,0,0,1,0,0,1,0,0,0,1,0,HAVAN,7,13,3,5,4,8,1.12,20,35.0,37.5,33.33,L,VKS,1,2,50.0,15,6,40.0,1,0,0.0,3,0,0.0,1,1,100.0,HAVAN,1.0,1.12
VKS,8232,HAVEN,252.2,15.0,5.8,6.4,9.2,176.86,25.2,91.8,13,3,4.7,1.81,2.0,0.81,0.18,14,3,2.0,1.0,0.0,0.0,0.0,0.0,0.0,2,3,20.0,1.25,0.0,0.0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,mato,13,3,10,2,3,1,1.14,16,81.25,83.33,75.0,W,VKS,2,2,100.0,2,2,100.0,0,0,0.0,4,3,75.0,10,8,80.0,mato30eperco,1.0,1.14
VKS,8244,ASCENT,227.8,15.8,12.2,6.2,3.6,144.1,25.0,62.8,11,9,3.9499999999999997,3.0500000000000003,1.55,0.55,0.44999999999999996,17,5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3,6,22.0,1.1,1.0,0.05,0,1,0,1,0,1,0,0,0,0,1,0,1,0,ZAM+,13,7,10,2,3,5,1.14,20,65.0,83.33,37.5,W,VKS,1,2,50.0,3,1,33.0,2,1,50.0,3,3,100.0,12,8,67.0,ZAM+4,1.0,1.14
VKS,8244,BIND,220.2,15.8,12.2,4.6,3.6,128.16,33.8,53.0,11,9,3.95,3.0500000000000003,1.1500000000000001,0.55,0.44999999999999996,15,6,0.0,0.0,1.0,0.0,0.0,0.0,0.0,10,1,21.0,1.05,1.0,0.05,0,1,0,1,0,1,0,0,1,0,0,0,1,0,ZAM+,13,7,4,4,9,3,1.14,20,65.0,50.0,75.0,W,VKS,1,2,50.0,3,1,33.0,1,0,0.0,4,3,75.0,12,9,75.0,ZAM+4,1.0,1.14
VKS,8292,ASCENT,228.2,16.4,12.2,6.2,4.2,150.36,25.2,65.2,8,12,4.1,3.05,1.55,0.39999999999999997,0.6,16,6,0.0,0.0,0.0,1.0,0.0,0.0,0.0,6,1,22.0,1.0999999999999999,1.0,0.05,0,1,0,1,0,1,0,0,0,0,1,0,1,0,P,13,7,8,4,5,3,0.0,20,65.0,66.67,62.5,W,VKS,2,2,100.0,2,2,100.0,2,1,50.0,4,2,50.0,12,8,67.0,AU POINT,1.0,0.0
VKS,8292,HAVEN,234.8,14.6,10.8,5.2,3.8,144.34,21.8,60.6,9,9,4.050000000000001,3.0,1.4500000000000002,0.51,0.52,11,7,1.0,0.0,0.0,3.0,0.0,0.0,0.0,9,0,19.0,1.06,3.0,0.18,0,1,1,0,0,1,0,0,1,0,0,0,1,0,P,13,5,2,4,11,1,0.0,18,72.22,33.33,91.67,W,VKS,1,2,50.0,3,1,33.0,1,0,0.0,4,3,75.0,10,9,90.0,AU POINT,1.0,0.0
VKS,8296,BIND,221.4,22.8,18.8,9.6,4.0,139.52,20.8,48.6,19,11,3.8000000000000003,3.13,1.6099999999999999,0.6300000000000001,0.37,19,12,1.0,0.0,0.0,1.0,0.0,0.0,0.0,12,4,32.0,1.0699999999999998,1.0,0.03,0,1,0,1,0,1,0,0,1,0,0,0,1,0,Vivo,16,14,10,2,2,10,0.0,30,53.33,83.33,16.67,W,VKS,1,2,50.0,2,1,50.0,2,0,0.0,5,2,40.0,21,13,62.0,Vivo Keyd,1.0,0.0
VKS,8296,HAVEN,230.2,14.8,9.2,5.2,5.6,139.58,21.2,64.2,13,5,4.11,2.56,1.4500000000000002,0.72,0.29000000000000004,13,5,1.0,0.0,2.0,0.0,0.0,0.0,0.0,11,1,19.0,1.06,2.0,0.12,0,1,1,0,0,1,0,0,1,0,0,0,1,0,Vivo,13,5,2,4,11,1,0.0,18,72.22,33.33,91.67,W,VKS,1,2,50.0,4,1,25.0,0,0,0.0,3,2,67.0,11,10,91.0,Vivo Keyd,1.0,0.0
VKS,8298,ASCENT,242.0,14.4,7.8,4.6,6.6,151.02,21.0,66.0,11,5,4.5,2.44,1.44,0.69,0.3,18,3,1.0,0.0,2.0,0.0,0.0,0.0,0.0,9,2,22.0,1.37,2.0,0.12,0,1,0,1,0,1,0,0,0,0,1,0,1,0,IMP,13,3,4,0,7,3,0.0,16,81.25,100.0,70.0,W,VKS,2,2,100.0,2,2,100.0,0,0,0.0,3,2,67.0,11,9,82.0,IMP,1.0,0.0
VKS,8298,BIND,229.8,15.2,9.2,6.2,6.0,136.28,20.4,57.8,12,6,4.23,2.56,1.72,0.6700000000000002,0.34,15,4,0.0,0.0,1.0,1.0,0.0,0.0,0.0,9,0,19.0,1.05,2.0,0.12,0,1,0,1,0,1,0,0,1,0,0,0,1,0,IMP,13,5,3,3,10,2,0.0,18,72.22,50.0,83.33,W,VKS,2,2,100.0,2,2,100.0,1,0,0.0,4,3,75.0,11,8,73.0,IMP,1.0,0.0
VKS,8298,HAVEN,224.8,14.6,10.2,7.2,4.4,149.7,20.6,72.2,8,11,3.8400000000000003,2.69,1.9100000000000001,0.43,0.5700000000000001,10,5,3.0,1.0,0.0,0.0,0.0,1.0,0.0,9,2,19.0,1.01,1.0,0.05,0,1,1,0,0,1,0,0,1,0,0,0,1,0,IMP,13,6,6,1,7,5,0.0,19,68.42,85.71,58.33,W,VKS,0,2,0.0,3,1,33.0,2,0,0.0,0,0,0.0,14,12,86.0,IMP,1.0,0.0
VKS,8298,ICEBOX,212.6,18.6,19.8,8.2,-1.2,135.2,22.2,49.8,15,11,3.57,3.81,1.58,0.58,0.43,13,4,2.0,0.0,1.0,1.0,0.0,0.0,0.0,8,3,19.0,0.72,2.0,0.08,0,1,0,0,0,1,0,0,0,1,1,0,1,0,IMP,12,14,5,7,7,5,0.0,26,46.15,41.67,58.33,L,VKS,2,2,100.0,2,2,100.0,4,1,25.0,5,3,60.0,15,6,40.0,IMP,1.0,0.0
VKS,9101,ASCENT,252.8,16.0,8.8,5.0,7.2,161.72,22.2,66.2,9,8,4.71,2.59,1.46,0.54,0.48,12,6,3.0,0.0,1.0,0.0,0.0,0.0,0.0,4,3,21.0,1.2399999999999998,1.0,0.06,0,1,0,1,0,1,0,0,0,0,1,0,1,0,paiN,13,4,9,3,4,1,2.01,17,76.47,75.0,80.0,W,VKS,2,2,100.0,2,2,100.0,0,0,0.0,3,2,67.0,12,9,75.0,paiN,1.0,2.01
VKS,9101,HAVEN,218.8,14.8,9.0,6.2,5.8,133.72,24.6,63.4,12,7,3.89,2.3599999999999994,1.6400000000000001,0.64,0.37,17,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,0,20.0,1.0599999999999998,0.0,0.0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,paiN,13,6,2,5,11,1,2.01,19,68.42,28.57,91.67,W,VKS,1,2,50.0,3,1,33.0,1,0,0.0,3,3,100.0,12,9,75.0,paiN,1.0,2.01
VKS,9260,ASCENT,229.4,16.0,11.4,8.0,4.6,141.82,17.6,58.6,10,9,4.2,2.9899999999999998,2.11,0.52,0.48,11,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,4,18.0,0.96,0.0,0.0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,IMP,13,6,8,4,5,2,2.01,19,68.42,66.67,71.43,W,VKS,2,2,100.0,2,2,100.0,1,1,100.0,5,3,60.0,11,7,64.0,IMP,1.0,2.01
VKS,9425,ASCENT,239.0,16.0,11.0,7.0,5.0,146.12,23.2,58.6,12,6,4.44,3.06,1.9500000000000002,0.68,0.35000000000000003,9,10,1.0,0.0,4.0,0.0,1.0,0.0,0.0,5,4,20.0,1.11,5.0,0.29,0,1,0,1,0,1,0,0,0,0,1,0,1,0,S5,13,5,8,4,5,1,2.01,18,72.22,66.67,83.33,W,VKS,2,2,100.0,2,2,100.0,0,0,0.0,3,3,100.0,13,8,62.0,S5,1.0,2.01
VKS,9425,BIND,238.2,16.6,12.6,7.4,4.0,147.86,26.6,58.2,12,8,4.15,3.1499999999999995,1.85,0.6000000000000001,0.4,14,8,1.0,0.0,3.0,0.0,0.0,0.0,0.0,9,0,23.0,1.15,3.0,0.15000000000000002,0,1,0,1,0,1,0,0,1,0,0,0,1,0,S5,13,7,5,3,8,4,2.01,20,65.0,62.5,66.67,W,VKS,1,2,50.0,3,1,33.0,0,0,0.0,4,3,75.0,13,9,69.0,S5,1.0,2.01
VKS,10342,BIND,204.2,16.4,16.8,7.0,-0.4,142.38,23.2,57.0,16,8,3.41,3.48,1.46,0.6499999999999999,0.32,17,5,0.0,0.0,2.0,1.0,0.0,0.0,0.0,7,2,22.0,0.9099999999999999,3.0,0.12,0,1,0,1,0,1,0,0,1,0,0,0,1,0,Vora,11,13,7,5,4,8,2.02,24,45.83,58.33,33.33,L,VKS,0,2,0.0,4,0,0.0,1,0,0.0,6,4,67.0,13,7,54.0,Vorax,1.0,2.02
VORA,2443,BIND,201.6,14.2,10.0,5.6,4.2,124.1,25.2,50.0,13,7,3.55,2.5,1.4,0.6500000000000001,0.35,8,6,1.0,0.0,0.0,0.0,0.0,0.0,0.0,9,0,15.0,0.75,0.0,0.0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,HAVAN,13,7,5,3,8,4,1.07,20,65.0,62.5,66.67,W,VORA,2,2,100.0,3,2,67.0,0,0,0.0,4,3,75.0,13,8,62.0,HAVAN,1.0,1.07
VORA,2456,HAVEN,202.2,19.0,17.2,6.4,1.8,127.34,22.2,47.4,14,12,3.65,3.3,1.22,0.5399999999999999,0.47000000000000003,23,2,0.0,0.0,1.0,1.0,0.0,0.0,0.0,11,2,25.0,0.9600000000000001,2.0,0.08,1,1,0,0,0,1,0,0,1,0,0,0,1,0,HAVAN,14,12,6,6,6,6,1.07,26,53.85,50.0,50.0,W,VORA,2,2,100.0,2,2,100.0,2,1,50.0,4,2,50.0,18,9,50.0,HAVAN,1.0,1.07
VORA,2456,SPLIT,240.2,14.0,9.0,4.2,5.0,150.94,16.4,75.6,10,6,4.38,2.82,1.31,0.62,0.37,10,6,1.0,0.0,1.0,0.0,2.0,0.0,0.0,10,2,17.0,1.0499999999999998,3.0,0.18,1,1,0,0,0,1,0,0,1,0,0,1,0,0,HAVAN,13,3,3,1,10,2,1.07,16,81.25,75.0,83.33,W,VORA,0,2,0.0,4,1,25.0,0,0,0.0,1,1,100.0,11,11,100.0,HAVAN,1.0,1.07
VORA,2700,HAVEN,168.4,10.4,14.8,3.2,-4.4,108.82,22.0,47.2,4,15,2.7399999999999998,3.8899999999999997,0.86,0.21000000000000002,0.8,8,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,0,12.0,0.65,0.0,0.0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,DG,6,13,2,5,4,8,1.07,19,31.58,28.57,33.33,L,VORA,0,2,0.0,4,0,0.0,1,0,0.0,3,2,67.0,11,4,36.0,DG,1.0,1.07
VORA,2717,SPLIT,228.6,14.6,10.2,5.0,4.4,147.06,23.0,65.4,10,7,4.29,3.01,1.47,0.5900000000000001,0.42,12,5,2.0,0.0,0.0,2.0,1.0,0.0,0.0,12,1,19.0,1.13,3.0,0.18,1,1,0,0,0,1,0,0,1,0,0,1,0,0,ANA,13,4,3,2,10,2,1.07,17,76.47,60.0,83.33,W,VORA,1,2,50.0,3,1,33.0,0,0,0.0,3,3,100.0,11,9,82.0,ANA,1.0,1.07
VORA,2738,HAVEN,236.0,15.4,9.8,5.0,5.6,147.86,19.8,68.2,10,8,4.28,2.7199999999999998,1.39,0.5700000000000001,0.45,16,8,0.0,0.0,0.0,1.0,0.0,0.0,0.0,11,2,24.0,1.34,1.0,0.06,0,1,0,1,0,1,0,0,1,0,0,0,1,0,FKL,13,5,4,2,9,3,1.07,18,72.22,66.67,75.0,W,VORA,2,2,100.0,3,2,67.0,0,0,0.0,2,1,50.0,13,10,77.0,FKL,1.0,1.07
