Player,2K,3K,4K,5K,1v1,1v2,1v3,1v4,1v5,ECON,PL,DE,match_id,Team,Opp_Team,Patch,Map,Num_maps
Khalil,11.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,53.0,9.0,1.0,17754,FURI,SHK,,MATCH,3
txddy,5.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,42.0,11.0,2.0,17754,FURI,SHK,,MATCH,3
xand,10.0,4.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,58.0,0.0,2.0,22113,FURI,hPw,,MATCH,2
Nozwerr,6.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,72.0,6.0,2.0,22113,FURI,hPw,,MATCH,2
Quick,7.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,59.0,0.0,0.0,22113,FURI,hPw,,MATCH,2
Khalil,3.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,6.0,2.0,22113,FURI,hPw,,MATCH,2
Mazin,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,8.0,3.0,22113,FURI,hPw,,MATCH,2
DMT,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,1.0,1.0,22113,hPw,FURI,,MATCH,2
duum,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,22113,hPw,FURI,,MATCH,2
cmtJ,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,2.0,2.0,22113,hPw,FURI,,MATCH,2
FuNy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,22113,hPw,FURI,,MATCH,2
luqz,6.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,64.0,5.0,1.0,22113,hPw,FURI,,MATCH,2
silentzz,9.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,53.0,1.0,2.0,22113,hPw,,,MATCH,2
zaxdeuS,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,8.0,0.0,22113,hPw,,,MATCH,2
