Player,2K,3K,4K,5K,1v1,1v2,1v3,1v4,1v5,ECON,PL,DE,match_id,Team,Opp_Team,Patch,Map,Num_maps
GuhRVN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,2.0,0.0,14200,Rise,GL,,MATCH,1
leonzhet,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,0.0,0.0,14200,Rise,GL,,MATCH,1
DmL,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,14200,Rise,GL,,MATCH,1
glym,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,1.0,0.0,14200,Rise,GL,,MATCH,1
Slag,3.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,66.0,0.0,1.0,14200,Rise,GL,,MATCH,1
GuhRVN,5.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,47.0,13.0,0.0,14205,Rise,SHK,,MATCH,2
leonzhet,8.0,3.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,53.0,5.0,2.0,14205,Rise,SHK,,MATCH,2
DmL,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,46.0,0.0,1.0,14205,Rise,SHK,,MATCH,2
glym,8.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.0,1.0,2.0,14205,Rise,SHK,,MATCH,2
Slag,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,0.0,0.0,14205,Rise,SHK,,MATCH,2
fra,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,5.0,0.0,14205,SHK,Rise,,MATCH,2
light,11.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,54.0,6.0,0.0,14205,SHK,Rise,,MATCH,2
prozin,11.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,53.0,2.0,2.0,14205,SHK,Rise,,MATCH,2
deNaro,7.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,84.0,6.0,4.0,14205,SHK,Rise,,MATCH,2
gaabxx,8.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,0.0,1.0,14205,SHK,Rise,,MATCH,2
